image_url,description,country,weather,time_of_day,season,activity,mood
https://img.outoria.com/spai/q_lossy+w_906+h_604+to_avif+ret_img/www.outoria.com/wp-content/uploads/Travel/christ-the-redeemer.jpg,the image shows the christ the redeemer statue standing tall on a forest covered mountain i chose this place because it is one of the most iconic landmarks in the world representing culture history and stunning natural scenery,Brazil,Cloudy,Evening,Summer,photography,Excitement
https://img.outoria.com/spai/q_lossy+w_906+h_604+to_avif+ret_img/www.outoria.com/wp-content/uploads/Travel/machu-picchu-view-with-alpaca.jpg,the image shows a llama standing in front of the ancient stone ruins surrounded by steep green mountains i chose this place because it is one of the most famous historical sites in the world and the mix of nature,Peru,Sunny,Morning ,Summer,hiking,Nostalgia
https://www.22places.com/wp-content/uploads/2025/03/eiffel-tower-paris.webp,the image shows the eiffel tower rising into a clear blue sky i chose this place because the eiffel tower is one of the most famous landmarks in the world and it represents beauty art and romance,France,Sunny,Afternoon,Summer,sightseeing,Romance
"https://hips.hearstapps.com/hmg-prod/images/big-ben-with-bridge-over-thames-and-flag-of-england-royalty-free-image-1719603543.jpg?crop=0.668xw:1.00xh;0,0",the image shows big ben standing tall beside the historic houses of parliament a bright blue sky with white clouds fills the background i chose this place because big ben is one of the most iconic landmarks in the world,United Kingdom,Sunny,Morning ,Spring,sightseeing,Nostalgia
"https://hips.hearstapps.com/hmg-prod/images/poas-volcano-crater-at-sunset-costa-rica-royalty-free-image-1673564521.jpg?crop=1xw:1xh;center,top",the image shows a volcanic crater surrounded by mountains under a soft colorful sky i chose this place because volcanic landscapes are rare powerful and beautiful,Costa Rica,Cloudy,Afternoon,Spring,hiking,Adventure
https://images.unsplash.com/photo-1476610182048-b716b8518aae?q=80&w=1259&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,beautiful nature with magical waterfall it makes me feel happy hiking on these mountains especielly at sunset,Iceland,Cloudy,Afternoon,Fall,hiking,Happiness
https://images.unsplash.com/photo-1684214536008-5c64a0622143?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,i love how relaxing and beeautiful the maldives beaches they have good resorts with beautiful islands want to visit it especielly in summer,Maldives,Sunny,Morning,Spring,relaxing,Excitement
https://images.unsplash.com/photo-1596422846543-75c6fc197f07?q=80&w=1164&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,modern city with a lot of excitement the glowing petronas towers make the city look alive especially at evening,Malaysia,Not Clear,Evening,Summer,sightseeing,Excitement
https://images.unsplash.com/photo-1526481280693-3bfa7568e0f3?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,this scene feels very calming always wants to hike there and see the beautiful nature,Japan,Cloudy,Morning,Spring,hiking,Romance
https://images.unsplash.com/photo-1719015457432-1ba4968dfde4?q=80&w=728&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,the ancient ruins surrounded by mountains give this place a mysterious and historic atmosphere love to see the ruins and history of this ancient city,Peru,Cloudy,Afternoon,Summer,hiking,Adventure
https://images.unsplash.com/photo-1561134643-668f9057cce4?q=80&w=1074&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,the turquoise lake and snowy peaks look unreal like a perfect postcard view of nature,Canada,Cloudy,Afternoon,Summer,sightseeing,Happiness
https://images.unsplash.com/photo-1594069758873-e79e9075eb7d?q=80&w=1170&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,these wooden houses in the alps look warm and cozy with the mountains adding a peaceful vibe i want to visit it to see these magical views and feelings,Switzerland,Cloudy,Afternoon,Summer,hiking,Nostalgia
https://images.unsplash.com/photo-1486299267070-83823f5448dd?q=80&w=1171&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,big ben always feels iconic to me and the cloudy sky gives the city its classic british mood,United Kingdom,Cloudy, Afternoon,Winter,hiking,Curiosity
https://images.unsplash.com/photo-1544989164-31dc3c645987?q=80&w=735&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,the sunset colors the city below and hiking to ride teleferik make this scene feel exciting and full of adventure,Brazil,Cloudy,Afternoon,Winter,hiking,Adventure
https://images.unsplash.com/photo-1503435824048-a799a3a84bf7?q=80&w=687&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,this foggy forest road gives me a calm mysterious feeling like a quiet place to think and relaxing i always love the feeling and sight of rain in nature especiely forests,Serbia,Rainy,Afternoon,Summer,relaxing,Melancholy
https://90summers.com/wp-content/uploads/2025/02/cocora-valley-hike-cocora-valley-trails-hikes-in-salento-cocora-valley-salento-193.jpg,a peaceful green valley filled with colombins famous tall wax palm trees i chose this place because it represents the natural beauty of colombia and id love to visit somewhere calm fresh and surrounded by nature it feels like an adventure and a connection to my background,Colombia,Cloudy,Morning,Spring,hiking,Adventure 
https://e26cobbtfvp.exactdn.com/wp-content/uploads/2011/10/cityscape-tokyo-tower-night-lights-1200x800.jpg,tokyo tower and the surrounding city lights at night i chose this place because tokyo feels exciting and full of culture modern architecture and city energy that i want to experience,Japan,Not Clear,Evening,Not clear,sightseeing,Excitement
500px-Gen?i?eva_ku?a_6.jpg ,the nikola tesla museum building in belgrade showcasing exhibits about his inventions i chose this place because i admire teslas work and want to learn more about his life and groundbreaking discoveries,Serbia,Sunny,Afternoon ,Not clear,exploring,Curosity
https://news.northeastern.edu/wp-content/uploads/2023/01/TSMC1400.jpg,a modern semiconductor fabrication facility in taiwan i chose this because as a computer engineer it represents the heart of global chip manufacturing and shows cutting edge technology in action,Taiwan,Not clear,Evening,Not clear,exploring,Curosity
https://d1rioy1v9s51jr.cloudfront.net/pics/3415/1350x675/marina-bay-sands-2_4003.jpg,marina bay sands and singapores modern cityscape i chose this place because its infrastructure and urban planning are impressive showcasing innovation and efficient design,Singapore,Not clear,Evening,Not clear,sightseeing,Excitement
https://conservewildcats.org/wp-content/uploads/sites/5/2023/09/Thank-you-11.png,a beautiful view of the taiga forest and mountainous landscape of sikhote alin i chose this place because its one of the rare sanctuaries where wild amur tigers live freely in their natural habitat showcasing untouched wilderness,Russia ,Snowy,Afternoon ,Winter,hiking,Happiness
https://tocordoba.com/wp-content/uploads/2021/08/vista-aerea-mezquita-catedral-cordoba-1024x640.jpg,the mezquita catedral de cdoba an architectural marvel blending islamic and christian influences i chose this place because it represents spains rich history and some of the oldest mosques in europe,Spain,Sunny,Morning,Summer,sightseeing,Awe
https://media.istockphoto.com/id/2192860784/photo/amsterdam-city-houses-at-canal-waterfront-with-spring-tulips.jpg?s=612x612&w=0&k=20&c=qasuIrAj0zrA3FCxNPm7pjL7D4zWRLml0858agYldJE=,a picturesque canal in amsterdam lined with historic houses i chose this place because i love the charm of dutch cities their canals and colorful tulip gardens,Netherlands,Sunny,Afternoon,Spring,sightseeing,Happiness
"https://res.cloudinary.com/traveltripperweb/image/upload/c_limit,f_auto,h_2500,q_auto,w_2500/v1633099727/ifi6s6ttfzaptm3fleqn.jpg",a lively city with endless activities and famous foods i chose it for sightseeing and trying the bagels,USA,snowy,Afternoon,summer,nan,Curiosity
https://heymondo.com/blog/wp-content/uploads/2023/06/Cinque-Terre-Italy.jpg.webp,a country with charming towns and peaceful scenery i chose it to relax and enjoy the atmosphere,Italy,sunny,Afternoon,summer,nan,Romance
https://www.worldatlas.com/r/w1200/upload/98/01/8e/shutterstock-156134501.jpg,a historic religious city filled with sacred sites i chose it for its spiritual meaning and sightseeing,Palestine,snowy,Morning,winter,nan,Calm
https://patitotangiertours.com/wp-content/uploads/2024/10/8_6399d341002d4s_0.jpg,a peaceful blue colored city in the mountains i chose it for relaxing and calm sightseeing,Morocco,,Afternoon,not clear,nan,Romance
https://www.discover-the-world.com/app/uploads/2024/09/norway-northern-tromso-surrounds-with-aurora-istk.jpg,a land of waterfalls mountains and unique nature i chose it for breathtaking sightseeing,Iceland,not clear,Evening,winter,nan,Excitement
https://saharadesertdubai.com/storage/tours/images/zaZMzdB3X3AuvUKjX66iMDIB6igNc8Y2PN0dYIEn.jpg,a modern city with skyscrapers and desert roads i chose it to try drifting and exciting driving experiences,UAE,sunny,Afternoon,summer,nan,Adventure
https://img.peapix.com/aa03e0e26374440d8919df881ad8b128_1280.jpg,a tropical country with amazing beaches i chose it to swim and enjoy the summer vibes,Brazil,sunny,Afternoon,summer,nan,Adventure
https://cdnp.flypgs.com/files/Sehirler-long-tail/SarmElSeyh/sarm-el-seyh-shaba-cami.jpg,a beach city with clear waters and resorts i chose it for sightseeing and beautiful coastal views,Egypt,not clear,Afternoon,not clear,nan,Excitement
https://arabicpost.live/wp-content/uploads/2023/02/shutterstock_96622405-1000x600-1.jpg,ancient pyramids and desert landscapes i chose it for sightseeing and exploring history,Egypt,sunny,Morning,summer,nan,Curiosity
https://www.advantour.com/img/turkey/images/trabzon.jpg,a green mountainous city by the sea i chose it for peaceful nature sightseeing,Turkey,not clear,Morning,not clear,nan,Happiness
https://content.phuket101.net/wp-content/uploads/20200507081806/phi-phi-islanf-thailand.jpg,a breathtaking aerial view of the phi phi islands with emerald lagoons high limestone cliffs and bright turquoise waters i chose this image because it perfectly captures the tropical beauty and dramatic landscapes thailand is famous for,Thailand,Sunny,Afternoon,Summer,sightseeing,Adventure
https://www.worldtravelguide.net/wp-content/uploads/2018/05/shu-Netherlands-Amsterdam-Canal-653103709-EDITORIAL-1440x823.jpg,a charming view of amsterdam canals with classic dutch houses bicycles lined along the bridge and calm reflective water i chose this image because it represents the peaceful charm and signature architecture of the city,Netherlands,Sunny,Afternoon,Spring,sightseeing,Happiness
"https://www.tripsavvy.com/thmb/WwYkQk9Tkjwisz95gzZHnPFSzjQ=/3865x2576/filters:fill(auto,1)/argentina-buenos-aires-dawn-at-center-with-rush-hour-667138246-5b5f85ac46e0fb00258228a8.jpg",a vibrant view of the obelisk of buenos aires surrounded by colorful city lights busy streets and a pink sunset sky i chose this image because it captures the energetic atmosphere and iconic landmark of argentina capital,Argentina,Clear,Sunset,Autumn,city exploration,Vibrant
https://media.architecturaldigest.com/photos/5adf4632eafdee4e6e6c3cd1/16:9/w_2560%2Cc_limit/GettyImages-677597924.jpg,a stunning view of vienna featuring the colorful patterned roof of st stephen cathedral glowing in the sunlight overlooking the historic city center i chose this image because it perfectly showcases vienna unique blend of gothic architecture and classic european elegance,Austria,Clear,Sunrise,Spring,city exploration,Elegant 
https://livingnomads.com/wp-content/uploads/2021/06/14/cappadocia-turkey-blog-guide-3.jpg,a breathtaking view of cappadocia fairy chimney rock formations cave dwellings and a blue domed mosque glowing under warm sunset light the image showcases the region one of a kind geological structures and historic cave architecture,Turkey,Clear,Sunset,Autumn,sightseeing,Magical 
"https://www.tripsavvy.com/thmb/1Ajx7R6KTGTyQ2yBWWlGqoOftLQ=/3845x2563/filters:fill(auto,1)/GettyImages-461358497-590d4e663df78c9283ec10ac.jpg",a magical sunset over santorini cliffside village of oia with glowing lights white houses and deep blue seas,Greece,Clear,Sunset,Summer,sightseeing,Romantic
https://www.fodors.com/wp-content/uploads/2019/11/05_TableMountain101__DoINeedAGuide_shutterstock_506610490.jpg,a breathtaking sunset over cape town table mountain highlighting cliffs greenery and ocean views,South Africa,Clear,Sunset,Summer,hiking,Adventure
https://wallpaperaccess.com/full/6245.jpg,a colorful energetic night scene overlooking gangnam with illuminated buildings and roads,South Korea,Clear,Evening,Fall,sightseeing,Excitement 
"https://www.tripsavvy.com/thmb/vByO-PRQSd6DPbWepqUcjBHYrh4=/2121x1414/filters:fill(auto,1)/GettyImages-5787503411-591f4e323df78cf5fa4718b0.jpg",scenic view of rio coastline mountains and the famous christ the redeemer statue,Brazil,Cloudy,Morning,Summer,sightseeing,Awe
https://www.kayak.co.uk/news/wp-content/uploads/sites/5/2022/09/DEST_JAPAN_Fujiyoshida_MOUNT-FUJI_CHUREITO-PAGODA_THEME_CHERRY-BLOSSOMS_shutterstock_1279790275-1640x1312.jpg,beautiful pagoda with cherry blossoms and mount fuji in the background,Japan,Sunny,Evening,Spring,sightseeing,Serenity
https://www.goatsontheroad.com/wp-content/uploads/2020/02/sunset-on-oia-greece.jpg,beautiful sunset over oias white buildings and sea i chose it for its romantic and scenic view,Greece,Sunny,Evening,Summer,relaxing,Romance
https://thegreatwallofchina2015dimitrid.weebly.com/uploads/5/4/7/2/54728871/4050733_orig.jpg,a sweeping view of the great wall winding over hills and mountains i chose it because it captures the grandeur and history of this iconic landmark,China,Cloudy,Afternoon,Fall,sightseeing,Adventure
https://a.cdn-hotels.com/gdcs/production173/d1331/5580fe60-f586-11e8-b57a-0242ac110006.jpg,a scenic view of a hotel resort with an inviting pool or coastalresort vibe and tranquil surroundings nice for a relaxing vacation,Canada,Sunny,Afternoon,Summer,relaxing,Calm
https://deih43ym53wif.cloudfront.net/machu-picchu-peru-shutterstock_1044047035_a66ac3ba1f.jpeg,scenic view of machu picchu ruins nestled among andes mountains,Peru,Cloudy,Afternoon,Fall,sightseeing,Awe
https://cdn.britannica.com/91/5391-050-78522514/Victoria-Falls-bridge-Zambezi-River-Zimbabwe-Zambia.jpg,spectacular view of victoria falls with its gorge and the steel arch bridge over the zambezi river a dramatic mix of powerful waterfall,Zimbabwe,Sunny,Afternoon,Not Clear,sightseeing,Awe
https://rtwin30days.com/wp-content/uploads/2023/12/The-Monastery-Petra-Jordan.jpg,a view of the stone carved facade of the ancient monastery in petra i chose it because it shows remarkable ancient architecture and history,Jordan,Sunny,Afternoon,Summer,sightseeing,Curiosity
https://www.youregypttours.com/storage/3132/things-egypt-is-famous-for.webp,a view of iconic egyptian monuments likely pyramids and desert scenery symbolizing egypts ancient heritage,Egypt,Sunny,Afternoon,Summer,sightseeing,Wonder
https://images.fineartamerica.com/images/artworkimages/mediumlarge/1/rain-clouds-over-edinburgh-castle-amanda-finan.jpg,a dramatic view of the stone castle perched on its rocky hill under dark storm clouds giving the scene a powerful moody atmosphere,Scotland,Rainy,Afternoon,Fall,sightseeing,Melancholy 
https://images.squarespace-cdn.com/content/v1/63ff291c8cf8fd1dab8e45bf/1729502568200-CB4WKV7PW2SZ1AODWR6H/scenic-hallstatt-photos.jpg?format=1500w,a peaceful lakeside village surrounded by misty mountains colorful alpine houses and calm reflective water creating a serene storybook view,Austria,Cloudy,Morning,Fall,sightseeing,Nostalgia
https://static.tekce.com/files/upload/images/trabzon-uzungol(1).jpg,a vibrant green valley with a peaceful lakeside village surrounded by steep forested mountains and traditional red roofed houses,Turkey,Sunny,Afternoon,Spring,relaxing,Happiness
https://www.agoda.com/wp-content/uploads/2024/01/Featured-image-Bulguksa-Buddhist-temple-Gyeongju-South-Korea.jpg,a traditional korean temple complex surrounded by colorful autumn trees glowing softly under a warm sunset sky,South Korea,Clear,Evening,Fall,exploring,Adventure
